image,loai,dang,trangthai,split
img004809.jpg,Chuối xiêm,Trái,Xanh,train
img003469.jpg,Chuối sáp,Trái,Xanh,train
img003100.jpg,Chuối sáp,Trái,Xanh,train
img001406.jpg,Chuối già,Buồng,Xanh,train
img002169.jpg,Chuối già,Trái,Xanh,train
img000888.jpg,Chuối cau,Trái,Xanh,train
img002462.jpg,Chuối sáp,Nải,Chín,train
img003646.jpg,Chuối táo quạ,Nải,Chín,train
img002919.jpg,Chuối sáp,Trái,Chín,train
img003951.jpg,Chuối xiêm,Buồng,Xanh,train
img001656.jpg,Chuối già,Nải,Xanh,train
img004958.jpg,Chuối xiêm,Trái,Xanh,train
img003734.jpg,Chuối táo quạ,Trái,Chín,train
img000741.jpg,Chuối cau,Trái,Chín,train
img002605.jpg,Chuối sáp,Trái,Chín,train
img004489.jpg,Chuối xiêm,Trái,Chín,train
img003041.jpg,Chuối sáp,Trái,Xanh,train
img000025.jpg,Chuối cau,Buồng,Chín,train
img000684.jpg,Chuối cau,Trái,Chín,train
img001815.jpg,Chuối già,Trái,Chín,train
img001824.jpg,Chuối già,Trái,Chín,train
img000084.jpg,Chuối cau,Buồng,Xanh,train
img003360.jpg,Chuối sáp,Trái,Xanh,train
img000582.jpg,Chuối cau,Trái,Chín,train
img002897.jpg,Chuối sáp,Trái,Chín,train
img004127.jpg,Chuối xiêm,Buồng,Xanh,train
img005170.jpg,Chuối xiêm,Trái,Xanh,train
img000938.jpg,Chuối cau,Trái,Xanh,train
img001570.png,Chuối già,Nải,Chín,train
img000564.jpg,Chuối cau,Trái,Chín,train
img004922.jpg,Chuối xiêm,Trái,Xanh,train
img004694.jpg,Chuối xiêm,Trái,Xanh,train
img001645.jpg,Chuối già,Nải,Xanh,train
img004650.jpg,Chuối xiêm,Trái,Xanh,train
img002789.jpg,Chuối sáp,Trái,Chín,train
img004723.jpg,Chuối xiêm,Trái,Xanh,train
img002441.jpg,Chuối sáp,Nải,Chín,train
img004264.jpg,Chuối xiêm,Nải,Xanh,train
img001162.jpg,Chuối già,Buồng,Xanh,train
img004617.jpg,Chuối xiêm,Trái,Chín,train
img000045.jpg,Chuối cau,Buồng,Xanh,train
img001220.jpg,Chuối già,Buồng,Xanh,train
img003261.jpg,Chuối sáp,Trái,Xanh,train
img004335.jpg,Chuối xiêm,Trái,Chín,train
img000167.jpg,Chuối cau,Nải,Chín,train
img002984.jpg,Chuối sáp,Trái,Xanh,train
img004706.jpg,Chuối xiêm,Trái,Xanh,train
img003195.jpg,Chuối sáp,Trái,Xanh,train
img001582.jpg,Chuối già,Nải,Xanh,train
img000399.jpg,Chuối cau,Trái,Chín,train
img002543.jpg,Chuối sáp,Nải,Xanh,train
img002486.jpg,Chuối sáp,Nải,Xanh,train
img001244.jpg,Chuối già,Buồng,Xanh,train
img000481.jpg,Chuối cau,Trái,Chín,train
img003710.jpg,Chuối táo quạ,Nải,Xanh,train
img005156.jpg,Chuối xiêm,Trái,Xanh,train
img003482.jpg,Chuối sáp,Trái,Xanh,train
img001205.jpg,Chuối già,Buồng,Xanh,train
img003548.jpg,Chuối táo quạ,Buồng,Xanh,train
img002316.jpg,Chuối sáp,Buồng,Xanh,train
img003604.jpg,Chuối táo quạ,Buồng,Xanh,train
img002886.jpg,Chuối sáp,Trái,Chín,train
img005065.jpg,Chuối xiêm,Trái,Xanh,train
img004753.jpg,Chuối xiêm,Trái,Xanh,train
img000637.jpg,Chuối cau,Trái,Chín,train
img002163.jpg,Chuối già,Trái,Xanh,train
img003627.jpg,Chuối táo quạ,Nải,Chín,train
img000488.jpg,Chuối cau,Trái,Chín,train
img001753.jpg,Chuối già,Trái,Chín,train
img003417.jpg,Chuối sáp,Trái,Xanh,train
img003201.jpg,Chuối sáp,Trái,Xanh,train
img003303.jpg,Chuối sáp,Trái,Xanh,train
img001282.jpg,Chuối già,Buồng,Xanh,train
img003589.jpg,Chuối táo quạ,Buồng,Xanh,train
img001281.jpg,Chuối già,Buồng,Xanh,train
img000493.jpg,Chuối cau,Trái,Chín,train
img002218.jpg,Chuối già,Trái,Xanh,train
img004222.jpg,Chuối xiêm,Nải,Chín,train
img002810.jpg,Chuối sáp,Trái,Chín,train
img003029.jpg,Chuối sáp,Trái,Xanh,train
img001868.jpg,Chuối già,Trái,Chín,train
img005152.jpg,Chuối xiêm,Trái,Xanh,train
img000875.jpg,Chuối cau,Trái,Xanh,train
img001467.jpg,Chuối già,Nải,Chín,train
img003371.jpg,Chuối sáp,Trái,Xanh,train
img004229.jpg,Chuối xiêm,Nải,Chín,train
img004210.jpg,Chuối xiêm,Nải,Chín,train
img002475.jpg,Chuối sáp,Nải,Chín,train
img000214.jpg,Chuối cau,Nải,Chín,train
img000072.jpg,Chuối cau,Buồng,Xanh,train
img000076.jpg,Chuối cau,Buồng,Xanh,train
img000445.jpg,Chuối cau,Trái,Chín,train
img005127.jpg,Chuối xiêm,Trái,Xanh,train
img004737.jpg,Chuối xiêm,Trái,Xanh,train
img005044.jpg,Chuối xiêm,Trái,Xanh,train
img005196.jpg,Chuối xiêm,Trái,Xanh,train
img002156.jpg,Chuối già,Trái,Xanh,train
img000597.jpg,Chuối cau,Trái,Chín,train
img002924.jpg,Chuối sáp,Trái,Chín,train
img001459.jpg,Chuối già,Nải,Chín,train
img003699.jpg,Chuối táo quạ,Nải,Xanh,train
img005124.jpg,Chuối xiêm,Trái,Xanh,train
img000755.jpg,Chuối cau,Trái,Xanh,train
img002305.jpg,Chuối sáp,Buồng,Chín,train
img004032.jpg,Chuối xiêm,Buồng,Xanh,train
img003571.jpg,Chuối táo quạ,Buồng,Xanh,train
img001670.jpg,Chuối già,Trái,Chín,train
img002258.jpg,Chuối già,Trái,Xanh,train
img004905.jpg,Chuối xiêm,Trái,Xanh,train
img001028.jpg,Chuối cau,Trái,Xanh,train
img000561.jpg,Chuối cau,Trái,Chín,train
img003703.jpg,Chuối táo quạ,Nải,Xanh,train
img001227.jpg,Chuối già,Buồng,Xanh,train
img003488.jpg,Chuối sáp,Trái,Xanh,train
img002989.jpg,Chuối sáp,Trái,Xanh,train
img005190.jpg,Chuối xiêm,Trái,Xanh,train
img000976.jpg,Chuối cau,Trái,Xanh,train
img000395.jpg,Chuối cau,Trái,Chín,train
img004385.jpg,Chuối xiêm,Trái,Chín,train
img000212.jpg,Chuối cau,Nải,Chín,train
img000236.jpg,Chuối cau,Nải,Chín,train
img003490.jpg,Chuối sáp,Trái,Xanh,train
img005180.jpg,Chuối xiêm,Trái,Xanh,train
img001913.jpg,Chuối già,Trái,Chín,train
img002534.jpg,Chuối sáp,Nải,Xanh,train
img000784.jpg,Chuối cau,Trái,Xanh,train
img003661.jpg,Chuối táo quạ,Nải,Chín,train
img002103.jpg,Chuối già,Trái,Xanh,train
img004616.jpg,Chuối xiêm,Trái,Chín,train
img003110.jpg,Chuối sáp,Trái,Xanh,train
img001447.jpg,Chuối già,Nải,Chín,train
img001432.png,Chuối già,Buồng,Xanh,train
img004544.jpg,Chuối xiêm,Trái,Chín,train
img003784.jpg,Chuối táo quạ,Trái,Xanh,train
img001756.jpg,Chuối già,Trái,Chín,train
img005134.jpg,Chuối xiêm,Trái,Xanh,train
img003682.jpg,Chuối táo quạ,Nải,Xanh,train
img003672.jpg,Chuối táo quạ,Nải,Chín,train
img001427.png,Chuối già,Buồng,Xanh,train
img004900.jpg,Chuối xiêm,Trái,Xanh,train
img004620.jpg,Chuối xiêm,Trái,Chín,train
img004310.jpg,Chuối xiêm,Trái,Chín,train
img005188.jpg,Chuối xiêm,Trái,Xanh,train
img000235.jpg,Chuối cau,Nải,Chín,train
img002536.jpg,Chuối sáp,Nải,Xanh,train
img003423.jpg,Chuối sáp,Trái,Xanh,train
img003788.jpg,Chuối táo quạ,Trái,Xanh,train
img001490.jpg,Chuối già,Nải,Chín,train
img002626.jpg,Chuối sáp,Trái,Chín,train
img004117.jpg,Chuối xiêm,Buồng,Xanh,train
img005158.jpg,Chuối xiêm,Trái,Xanh,train
img003443.jpg,Chuối sáp,Trái,Xanh,train
img000224.jpg,Chuối cau,Nải,Chín,train
img000318.jpg,Chuối cau,Nải,Xanh,train
img003256.jpg,Chuối sáp,Trái,Xanh,train
img005120.jpg,Chuối xiêm,Trái,Xanh,train
img002870.jpg,Chuối sáp,Trái,Chín,train
img000616.jpg,Chuối cau,Trái,Chín,train
img001851.jpg,Chuối già,Trái,Chín,train
img003112.jpg,Chuối sáp,Trái,Xanh,train
img004225.jpg,Chuối xiêm,Nải,Chín,train
img000833.jpg,Chuối cau,Trái,Xanh,train
img000963.jpg,Chuối cau,Trái,Xanh,train
img001088.jpg,Chuối cau,Trái,Xanh,train
img000496.jpg,Chuối cau,Trái,Chín,train
img003438.jpg,Chuối sáp,Trái,Xanh,train
img004009.jpg,Chuối xiêm,Buồng,Xanh,train
img003135.jpg,Chuối sáp,Trái,Xanh,train
img004644.jpg,Chuối xiêm,Trái,Xanh,train
img003068.jpg,Chuối sáp,Trái,Xanh,train
img004155.jpg,Chuối xiêm,Buồng,Xanh,train
img002728.jpg,Chuối sáp,Trái,Chín,train
img000830.jpg,Chuối cau,Trái,Xanh,train
img003033.jpg,Chuối sáp,Trái,Xanh,train
img002157.jpg,Chuối già,Trái,Xanh,train
img003362.jpg,Chuối sáp,Trái,Xanh,train
img001393.jpg,Chuối già,Buồng,Xanh,train
img000975.jpg,Chuối cau,Trái,Xanh,train
img004316.jpg,Chuối xiêm,Trái,Chín,train
img003459.jpg,Chuối sáp,Trái,Xanh,train
img000131.jpg,Chuối cau,Buồng,Xanh,train
img004231.jpg,Chuối xiêm,Nải,Chín,train
img004334.jpg,Chuối xiêm,Trái,Chín,train
img002205.jpg,Chuối già,Trái,Xanh,train
img003560.jpg,Chuối táo quạ,Buồng,Xanh,train
img004632.jpg,Chuối xiêm,Trái,Chín,train
img001775.jpg,Chuối già,Trái,Chín,train
img004464.jpg,Chuối xiêm,Trái,Chín,train
img000369.jpg,Chuối cau,Trái,Chín,train
img001000.jpg,Chuối cau,Trái,Xanh,train
img002237.jpg,Chuối già,Trái,Xanh,train
img003694.jpg,Chuối táo quạ,Nải,Xanh,train
img001316.jpg,Chuối già,Buồng,Xanh,train
img002978.jpg,Chuối sáp,Trái,Xanh,train
img004359.jpg,Chuối xiêm,Trái,Chín,train
img003496.jpg,Chuối sáp,Trái,Xanh,train
img004488.jpg,Chuối xiêm,Trái,Chín,train
img003709.jpg,Chuối táo quạ,Nải,Xanh,train
img002387.jpg,Chuối sáp,Buồng,Xanh,train
img000203.jpg,Chuối cau,Nải,Chín,train
img003708.jpg,Chuối táo quạ,Nải,Xanh,train
img001664.jpg,Chuối già,Nải,Xanh,train
img004058.jpg,Chuối xiêm,Buồng,Xanh,train
img003253.jpg,Chuối sáp,Trái,Xanh,train
img004568.jpg,Chuối xiêm,Trái,Chín,train
img000096.jpg,Chuối cau,Buồng,Xanh,train
img004263.jpg,Chuối xiêm,Nải,Xanh,train
img005021.jpg,Chuối xiêm,Trái,Xanh,train
img004460.jpg,Chuối xiêm,Trái,Chín,train
img004218.jpg,Chuối xiêm,Nải,Chín,train
img001814.jpg,Chuối già,Trái,Chín,train
img003545.jpg,Chuối táo quạ,Buồng,Xanh,train
img002323.jpg,Chuối sáp,Buồng,Xanh,train
img004534.jpg,Chuối xiêm,Trái,Chín,train
img002404.jpg,Chuối sáp,Buồng,Xanh,train
img000341.jpg,Chuối cau,Nải,Xanh,train
img002450.jpg,Chuối sáp,Nải,Chín,train
img004465.jpg,Chuối xiêm,Trái,Chín,train
img001766.jpg,Chuối già,Trái,Chín,train
img000994.jpg,Chuối cau,Trái,Xanh,train
img001642.jpg,Chuối già,Nải,Xanh,train
img001342.jpg,Chuối già,Buồng,Xanh,train
img000957.jpg,Chuối cau,Trái,Xanh,train
img004133.jpg,Chuối xiêm,Buồng,Xanh,train
img003246.jpg,Chuối sáp,Trái,Xanh,train
img004134.jpg,Chuối xiêm,Buồng,Xanh,train
img003569.jpg,Chuối táo quạ,Buồng,Xanh,train
img003281.jpg,Chuối sáp,Trái,Xanh,train
img005042.jpg,Chuối xiêm,Trái,Xanh,train
img000290.jpg,Chuối cau,Nải,Chín,train
img000023.jpg,Chuối cau,Buồng,Chín,train
img004115.jpg,Chuối xiêm,Buồng,Xanh,val
img004439.jpg,Chuối xiêm,Trái,Chín,val
img000545.jpg,Chuối cau,Trái,Chín,val
img001369.jpg,Chuối già,Buồng,Xanh,val
img004938.jpg,Chuối xiêm,Trái,Xanh,val
img004805.jpg,Chuối xiêm,Trái,Xanh,val
img004024.jpg,Chuối xiêm,Buồng,Xanh,val
img000049.jpg,Chuối cau,Buồng,Xanh,val
img001495.jpg,Chuối già,Nải,Chín,val
img000024.jpg,Chuối cau,Buồng,Chín,val
img002518.jpg,Chuối sáp,Nải,Xanh,val
img000492.jpg,Chuối cau,Trái,Chín,val
img003508.jpg,Chuối sáp,Trái,Xanh,val
img000269.jpg,Chuối cau,Nải,Chín,val
img002246.jpg,Chuối già,Trái,Xanh,val
img002795.jpg,Chuối sáp,Trái,Chín,val
img000262.jpg,Chuối cau,Nải,Chín,val
img005198.jpg,Chuối xiêm,Trái,Xanh,val
img004718.jpg,Chuối xiêm,Trái,Xanh,val
img003183.jpg,Chuối sáp,Trái,Xanh,val
img000429.jpg,Chuối cau,Trái,Chín,val
img001738.jpg,Chuối già,Trái,Chín,val
img001639.jpg,Chuối già,Nải,Xanh,val
img004628.jpg,Chuối xiêm,Trái,Chín,val
img000133.jpg,Chuối cau,Buồng,Xanh,val
img000011.jpg,Chuối cau,Buồng,Chín,val
img005166.jpg,Chuối xiêm,Trái,Xanh,val
img001715.jpg,Chuối già,Trái,Chín,val
img000384.jpg,Chuối cau,Trái,Chín,val
img002431.jpg,Chuối sáp,Nải,Chín,val
img000887.jpg,Chuối cau,Trái,Xanh,val
img004174.jpg,Chuối xiêm,Nải,Chín,val
img003048.jpg,Chuối sáp,Trái,Xanh,val
img000307.jpg,Chuối cau,Nải,Xanh,val
img003889.jpg,Chuối xiêm,Buồng,Chín,val
img004903.jpg,Chuối xiêm,Trái,Xanh,val
img003071.jpg,Chuối sáp,Trái,Xanh,val
img003269.jpg,Chuối sáp,Trái,Xanh,val
img000364.jpg,Chuối cau,Trái,Chín,val
img004995.jpg,Chuối xiêm,Trái,Xanh,val
img002649.jpg,Chuối sáp,Trái,Chín,val
img001173.jpg,Chuối già,Buồng,Xanh,val
img003442.jpg,Chuối sáp,Trái,Xanh,val
img002400.jpg,Chuối sáp,Buồng,Xanh,val
img003197.jpg,Chuối sáp,Trái,Xanh,val
img000853.jpg,Chuối cau,Trái,Xanh,val
img001548.jpg,Chuối già,Nải,Chín,val
img000034.jpg,Chuối cau,Buồng,Chín,val
img000279.jpg,Chuối cau,Nải,Chín,val
img001090.jpg,Chuối cau,Trái,Xanh,val
img001707.jpg,Chuối già,Trái,Chín,val
img004826.jpg,Chuối xiêm,Trái,Xanh,val
img002846.jpg,Chuối sáp,Trái,Chín,val
img003427.jpg,Chuối sáp,Trái,Xanh,val
img004514.jpg,Chuối xiêm,Trái,Chín,val
img003055.jpg,Chuối sáp,Trái,Xanh,val
img003005.jpg,Chuối sáp,Trái,Xanh,val
img000768.jpg,Chuối cau,Trái,Xanh,val
img004205.jpg,Chuối xiêm,Nải,Chín,val
img001272.jpg,Chuối già,Buồng,Xanh,val
img003337.jpg,Chuối sáp,Trái,Xanh,val
img003515.jpg,Chuối sáp,Trái,Xanh,val
img002077.jpg,Chuối già,Trái,Xanh,val
img003441.jpg,Chuối sáp,Trái,Xanh,val
img005066.jpg,Chuối xiêm,Trái,Xanh,val
img004402.jpg,Chuối xiêm,Trái,Chín,val
img003462.jpg,Chuối sáp,Trái,Xanh,val
img000634.jpg,Chuối cau,Trái,Chín,val
img004856.jpg,Chuối xiêm,Trái,Xanh,val
img002293.jpg,Chuối sáp,Buồng,Chín,val
img002916.jpg,Chuối sáp,Trái,Chín,val
img001935.jpg,Chuối già,Trái,Chín,val
img002398.jpg,Chuối sáp,Buồng,Xanh,val
img002693.jpg,Chuối sáp,Trái,Chín,val
img005131.jpg,Chuối xiêm,Trái,Xanh,val
img002409.png,Chuối sáp,Buồng,Xanh,val
img002553.jpg,Chuối sáp,Nải,Xanh,val
img003937.jpg,Chuối xiêm,Buồng,Xanh,val
img000107.jpg,Chuối cau,Buồng,Xanh,val
img001906.jpg,Chuối già,Trái,Chín,val
img000412.jpg,Chuối cau,Trái,Chín,val
img003925.jpg,Chuối xiêm,Buồng,Xanh,val
img004018.jpg,Chuối xiêm,Buồng,Xanh,val
img004532.jpg,Chuối xiêm,Trái,Chín,val
img004285.jpg,Chuối xiêm,Nải,Xanh,val
img001403.jpg,Chuối già,Buồng,Xanh,val
img004379.jpg,Chuối xiêm,Trái,Chín,val
img000866.jpg,Chuối cau,Trái,Xanh,val
img004643.jpg,Chuối xiêm,Trái,Chín,val
img001932.jpg,Chuối già,Trái,Chín,val
img001638.jpg,Chuối già,Nải,Xanh,val
img002175.jpg,Chuối già,Trái,Xanh,val
img001509.jpg,Chuối già,Nải,Chín,val
img002455.jpg,Chuối sáp,Nải,Chín,val
img002197.jpg,Chuối già,Trái,Xanh,val
img000218.jpg,Chuối cau,Nải,Chín,val
img003411.jpg,Chuối sáp,Trái,Xanh,val
img001037.jpg,Chuối cau,Trái,Xanh,val
img002050.jpg,Chuối già,Trái,Xanh,val
img005182.jpg,Chuối xiêm,Trái,Xanh,val
img004898.jpg,Chuối xiêm,Trái,Xanh,val
img003842.jpg,Chuối xiêm,Buồng,Chín,val
img000627.jpg,Chuối cau,Trái,Chín,val
img003753.jpg,Chuối táo quạ,Trái,Chín,val
img001368.jpg,Chuối già,Buồng,Xanh,val
img000967.jpg,Chuối cau,Trái,Xanh,val
img000350.jpg,Chuối cau,Trái,Chín,val
img003988.jpg,Chuối xiêm,Buồng,Xanh,val
img003557.jpg,Chuối táo quạ,Buồng,Xanh,val
img001692.jpg,Chuối già,Trái,Chín,val
img003779.jpg,Chuối táo quạ,Trái,Xanh,val
img003321.jpg,Chuối sáp,Trái,Xanh,val
img001199.jpg,Chuối già,Buồng,Xanh,val
img003025.jpg,Chuối sáp,Trái,Xanh,val
img004068.jpg,Chuối xiêm,Buồng,Xanh,val
img002731.jpg,Chuối sáp,Trái,Chín,val
img002934.jpg,Chuối sáp,Trái,Chín,val
img000244.jpg,Chuối cau,Nải,Chín,val
img003452.jpg,Chuối sáp,Trái,Xanh,val
img000164.jpg,Chuối cau,Nải,Chín,val
img000052.jpg,Chuối cau,Buồng,Xanh,val
img001666.jpg,Chuối già,Nải,Xanh,val
img001863.jpg,Chuối già,Trái,Chín,val
img004387.jpg,Chuối xiêm,Trái,Chín,val
img003067.jpg,Chuối sáp,Trái,Xanh,val
img000633.jpg,Chuối cau,Trái,Chín,val
img003432.jpg,Chuối sáp,Trái,Xanh,val
img001400.jpg,Chuối già,Buồng,Xanh,val
img001928.jpg,Chuối già,Trái,Chín,val
img004161.jpg,Chuối xiêm,Nải,Chín,val
img002664.jpg,Chuối sáp,Trái,Chín,val
img003992.jpg,Chuối xiêm,Buồng,Xanh,val
img001124.jpg,Chuối cau,Trái,Xanh,val
img004154.png,Chuối xiêm,Buồng,Xanh,val
img003274.jpg,Chuối sáp,Trái,Xanh,val
img002907.jpg,Chuối sáp,Trái,Chín,val
img003516.jpg,Chuối sáp,Trái,Xanh,val
img001308.jpg,Chuối già,Buồng,Xanh,val
img005091.jpg,Chuối xiêm,Trái,Xanh,val
img001954.jpg,Chuối già,Trái,Chín,val
img000735.jpg,Chuối cau,Trái,Chín,val
img001554.jpg,Chuối già,Nải,Chín,val
img002521.jpg,Chuối sáp,Nải,Xanh,val
img005113.jpg,Chuối xiêm,Trái,Xanh,val
img000349.jpg,Chuối cau,Trái,Chín,val
img003972.jpg,Chuối xiêm,Buồng,Xanh,val
img001101.jpg,Chuối cau,Trái,Xanh,val
img004800.jpg,Chuối xiêm,Trái,Xanh,val
img003426.jpg,Chuối sáp,Trái,Xanh,val
img004547.jpg,Chuối xiêm,Trái,Chín,val
img002973.jpg,Chuối sáp,Trái,Xanh,val
img001436.png,Chuối già,Buồng,Xanh,val
img000705.jpg,Chuối cau,Trái,Chín,val
img005061.jpg,Chuối xiêm,Trái,Xanh,val
img001348.jpg,Chuối già,Buồng,Xanh,val
img000312.jpg,Chuối cau,Nải,Xanh,val
img001084.jpg,Chuối cau,Trái,Xanh,val
img002554.jpg,Chuối sáp,Nải,Xanh,val
img003205.jpg,Chuối sáp,Trái,Xanh,val
img002214.jpg,Chuối già,Trái,Xanh,val
img000876.jpg,Chuối cau,Trái,Xanh,val
img000162.jpg,Chuối cau,Buồng,Xanh,val
img004363.jpg,Chuối xiêm,Trái,Chín,val
img000165.jpg,Chuối cau,Nải,Chín,val
img004486.jpg,Chuối xiêm,Trái,Chín,val
img004939.jpg,Chuối xiêm,Trái,Xanh,val
img003019.jpg,Chuối sáp,Trái,Xanh,val
img003085.jpg,Chuối sáp,Trái,Xanh,val
img001387.jpg,Chuối già,Buồng,Xanh,val
img002845.jpg,Chuối sáp,Trái,Chín,val
img000210.jpg,Chuối cau,Nải,Chín,val
img001126.jpg,Chuối già,Buồng,Chín,val
img004664.jpg,Chuối xiêm,Trái,Xanh,val
img003327.jpg,Chuối sáp,Trái,Xanh,val
img002715.jpg,Chuối sáp,Trái,Chín,val
img004752.jpg,Chuối xiêm,Trái,Xanh,val
img001477.jpg,Chuối già,Nải,Chín,val
img001917.jpg,Chuối già,Trái,Chín,val
img002588.jpg,Chuối sáp,Trái,Chín,val
img001034.jpg,Chuối cau,Trái,Xanh,val
img000611.jpg,Chuối cau,Trái,Chín,val
img003373.jpg,Chuối sáp,Trái,Xanh,val
img002159.jpg,Chuối già,Trái,Xanh,val
img003994.jpg,Chuối xiêm,Buồng,Xanh,val
img005079.jpg,Chuối xiêm,Trái,Xanh,val
img000359.jpg,Chuối cau,Trái,Chín,val
img003869.jpg,Chuối xiêm,Buồng,Chín,val
img000547.jpg,Chuối cau,Trái,Chín,val
img001371.jpg,Chuối già,Buồng,Xanh,val
img003588.jpg,Chuối táo quạ,Buồng,Xanh,val
img001354.jpg,Chuối già,Buồng,Xanh,val
img005173.jpg,Chuối xiêm,Trái,Xanh,val
img001731.jpg,Chuối già,Trái,Chín,val
img004030.jpg,Chuối xiêm,Buồng,Xanh,val
img004199.jpg,Chuối xiêm,Nải,Chín,val
img001999.jpg,Chuối già,Trái,Chín,val
img004908.jpg,Chuối xiêm,Trái,Xanh,val
img003263.jpg,Chuối sáp,Trái,Xanh,val
img004279.jpg,Chuối xiêm,Nải,Xanh,val
img000952.jpg,Chuối cau,Trái,Xanh,val
img000515.jpg,Chuối cau,Trái,Chín,val
img001714.jpg,Chuối già,Trái,Chín,val
img004831.jpg,Chuối xiêm,Trái,Xanh,val
img000966.jpg,Chuối cau,Trái,Xanh,val
img001590.jpg,Chuối già,Nải,Xanh,val
img001870.jpg,Chuối già,Trái,Chín,val
img001036.jpg,Chuối cau,Trái,Xanh,val
img000330.jpg,Chuối cau,Nải,Xanh,val
img003573.jpg,Chuối táo quạ,Buồng,Xanh,val
img000304.jpg,Chuối cau,Nải,Xanh,val
img003554.jpg,Chuối táo quạ,Buồng,Xanh,val
img004712.jpg,Chuối xiêm,Trái,Xanh,val
img002113.jpg,Chuối già,Trái,Xanh,val
img001351.jpg,Chuối già,Buồng,Xanh,val
img002935.jpg,Chuối sáp,Trái,Chín,val
img000428.jpg,Chuối cau,Trái,Chín,val
img003319.jpg,Chuối sáp,Trái,Xanh,val
img002096.jpg,Chuối già,Trái,Xanh,val
img003538.jpg,Chuối táo quạ,Buồng,Xanh,val
img004715.jpg,Chuối xiêm,Trái,Xanh,val
img001634.jpg,Chuối già,Nải,Xanh,val
img003802.jpg,Chuối táo quạ,Trái,Xanh,val
img004493.jpg,Chuối xiêm,Trái,Chín,val
img000065.jpg,Chuối cau,Buồng,Xanh,val
img002267.jpg,Chuối già,Trái,Xanh,val
img002085.jpg,Chuối già,Trái,Xanh,val
img001904.jpg,Chuối già,Trái,Chín,val
img001504.jpg,Chuối già,Nải,Chín,val
img001250.jpg,Chuối già,Buồng,Xanh,val
img004513.jpg,Chuối xiêm,Trái,Chín,val
img004776.jpg,Chuối xiêm,Trái,Xanh,val
img001803.jpg,Chuối già,Trái,Chín,val
img002340.jpg,Chuối sáp,Buồng,Xanh,val
img002484.jpg,Chuối sáp,Nải,Xanh,val
img004236.jpg,Chuối xiêm,Nải,Chín,val
img002650.jpg,Chuối sáp,Trái,Chín,val
img004496.jpg,Chuối xiêm,Trái,Chín,val
img000527.jpg,Chuối cau,Trái,Chín,val
img003693.jpg,Chuối táo quạ,Nải,Xanh,val
img000195.jpg,Chuối cau,Nải,Chín,val
img000473.jpg,Chuối cau,Trái,Chín,val
img004823.jpg,Chuối xiêm,Trái,Xanh,val
img004313.jpg,Chuối xiêm,Trái,Chín,val
img003136.jpg,Chuối sáp,Trái,Xanh,val
img002836.jpg,Chuối sáp,Trái,Chín,val
img000105.jpg,Chuối cau,Buồng,Xanh,val
img002695.jpg,Chuối sáp,Trái,Chín,val
img001083.jpg,Chuối cau,Trái,Xanh,val
img001762.jpg,Chuối già,Trái,Chín,val
img004405.jpg,Chuối xiêm,Trái,Chín,val
img002119.jpg,Chuối già,Trái,Xanh,val
img002906.jpg,Chuối sáp,Trái,Chín,val
img001022.jpg,Chuối cau,Trái,Xanh,val
img004932.jpg,Chuối xiêm,Trái,Xanh,val
img000326.jpg,Chuối cau,Nải,Xanh,val
img003501.jpg,Chuối sáp,Trái,Xanh,val
img003478.jpg,Chuối sáp,Trái,Xanh,val
img003677.jpg,Chuối táo quạ,Nải,Xanh,val
img001607.jpg,Chuối già,Nải,Xanh,val
img003701.jpg,Chuối táo quạ,Nải,Xanh,val
img000760.jpg,Chuối cau,Trái,Xanh,val
img000315.jpg,Chuối cau,Nải,Xanh,val
img002090.jpg,Chuối già,Trái,Xanh,val
img003885.jpg,Chuối xiêm,Buồng,Chín,val
img000416.jpg,Chuối cau,Trái,Chín,val
img000580.jpg,Chuối cau,Trái,Chín,val
img005068.jpg,Chuối xiêm,Trái,Xanh,val
img002884.jpg,Chuối sáp,Trái,Chín,val
img000144.jpg,Chuối cau,Buồng,Xanh,val
img001821.jpg,Chuối già,Trái,Chín,val
img004887.jpg,Chuối xiêm,Trái,Xanh,val
img001557.jpg,Chuối già,Nải,Chín,val
img003918.jpg,Chuối xiêm,Buồng,Xanh,val
img002527.jpg,Chuối sáp,Nải,Xanh,val
img002598.jpg,Chuối sáp,Trái,Chín,val
img004920.jpg,Chuối xiêm,Trái,Xanh,val
img004039.jpg,Chuối xiêm,Buồng,Xanh,val
img003576.jpg,Chuối táo quạ,Buồng,Xanh,val
img001051.jpg,Chuối cau,Trái,Xanh,val
img001168.jpg,Chuối già,Buồng,Xanh,val
img000860.jpg,Chuối cau,Trái,Xanh,val
img000687.jpg,Chuối cau,Trái,Chín,val
img002760.jpg,Chuối sáp,Trái,Chín,val
img002781.jpg,Chuối sáp,Trái,Chín,val
img003769.jpg,Chuối táo quạ,Trái,Chín,val
img000543.jpg,Chuối cau,Trái,Chín,val
img002406.png,Chuối sáp,Buồng,Xanh,val
img002869.jpg,Chuối sáp,Trái,Chín,val
img001446.jpg,Chuối già,Nải,Chín,val
img004984.jpg,Chuối xiêm,Trái,Xanh,val
img003722.jpg,Chuối táo quạ,Nải,Xanh,val
img003626.jpg,Chuối táo quạ,Nải,Chín,val
img003406.jpg,Chuối sáp,Trái,Xanh,val
img004317.jpg,Chuối xiêm,Trái,Chín,val
img000885.jpg,Chuối cau,Trái,Xanh,val
